name	id	artworks	associated_periods_or_movements	art_forms	art_series
Florine Stettheimer	/guid/9202a8c04000641f8000000007653929	Portrait of Virgil Thomson,Family Portrait, II			
Steve Ellis	/guid/9202a8c04000641f8000000006f9faf5				
Omer Fast	/guid/9202a8c04000641f800000000763c6a0	Spielberg's List			
Toru Iwaya	/guid/9202a8c04000641f8000000005aace6c			Drawing,Painting,Printmaking	
Martina Pilcerova	/guid/9202a8c04000641f800000000761313d				
Hernando R. Ocampo	/guid/9202a8c04000641f8000000005ab7c6a			Painting	
Antoine Léon Morel-Fatio	/guid/9202a8c04000641f8000000006b9804b				
Eve Fowler	/guid/9202a8c04000641f800000000763cd4b	Untitled (#3),Untitled (#2)			
Mel Bochner	/guid/9202a8c04000641f80000000076534bb	Axiom of Indifference,Set of eight sculptures,Axiom of Indifference,Axiom of Indifference,Measurement Room,Sixteen Isomorphs (Negative),Theory of Painting,Theory of Boundaries	Conceptual art	Installation art	
Vil√©m Reichmann	/guid/9202a8c04000641f800000000763bbf1	December in Luna Park, from the series Magic			
Thomas Ruff	/guid/9202a8c04000641f800000000763b9c1	d.p.b. 05,d.p.b. 07,Nacht III,H.t.b.03,d.p.b. 04,d.p.b. 03	Contemporary art		
Mario Carreño Morales	/guid/9202a8c04000641f8000000005e03863			Painting	
Richard Boursnell and J. Evans Sterling	/guid/9202a8c04000641f800000000763b28e	A Fancy Portrait of Number 1 Spirit,Here the handsome Spirit-lady on card No. 52 appears again with a companion,The Spirit of Maggie, only Sister of Kate Owen			
Workshop of Hieronymus Bosch	/guid/9202a8c04000641f8000000007653e95	The Garden of Paradise			
Weegee (Arthur H. Fellig)	/guid/9202a8c04000641f800000000763b59c	Woman, New Jersey Nudist Camp,After the Opera, at Sammy's - on the Bowery,Transvestite in Paddy Wagon,Untitled [Auto Accident],The Critic,Flagpole Painter,Lovers at the Movies,Bowery Savings Bank,The Lottery Ticket [St. Louis, Missouri]			
Kobayashi Kiyochika	/guid/9202a8c04000641f8000000005ae79c0				
Georges Michel	/guid/9202a8c04000641f8000000007653649	The Storm			
Giuseppe Passeri	/guid/9202a8c04000641f8000000005c3abd0		Baroque	Painting	
Philip Taaffe	/guid/9202a8c04000641f80000000076b9188	Necromancer			
Albert Stadler	/guid/9202a8c04000641f800000000763c796	Oasis			
E. V. Day	/guid/9202a8c04000641f800000000763be80	Cross-Section of Head on Collision,Cross-section of Hugh Hefner's Digestive System,Three Mile High Club, Proliferation - Stage,Three Mile High Club, Metastasis,Three Mile High Club, Proliferation - Stage III			
Bernardo Fioriti	/guid/9202a8c04000641f8000000007653250	Bust of Giovanni Battista de Luca			
Joseph Louis Hippolyte Bellang	/guid/9202a8c04000641f80000000076540f5	Battle Scene			
Giovanni Battista Primi	/guid/9202a8c04000641f8000000006b18584			Painting	
Doris Banbury	/guid/9202a8c04000641f800000000763c3c0	Dorothy Kilgallen,Audrey Hepburn,Fred MacMurray and June Haver,Joe Louis,Eddie Fisher,Tallulah Bankhead,Mamie Van Doren			
James Sant	/guid/9202a8c04000641f8000000006ecfccb				
Judith Margolis	/guid/9202a8c04000641f8000000006f2355a			Painting	
Grard van Opstal	/guid/9202a8c04000641f80000000076531ad	The Triumph of Silenus			
Sargent Claude Johnson	/guid/9202a8c04000641f80000000076532e5	Head of a Negro Woman			
Witold Janowski	/guid/9202a8c04000641f800000000763a7dd	The Red Desert			
Andrea Bolgi	/guid/9202a8c04000641f8000000006b1897b				
Horace Pippin	/guid/9202a8c04000641f8000000007653d36	Cabin in the Cotton			
Pierre-Marie Rudelle	/guid/9202a8c04000641f8000000006c0a234				
Frank N. Wilcox	/guid/9202a8c04000641f8000000006fa0a81			Painting,Printmaking,Drawing	
Martin Bone	/guid/9202a8c04000641f800000000763cb75	Q Concept			
Toos van Holstein	/guid/9202a8c04000641f8000000005c2547a		Expressionism,Contemporary art	Painting	
Dario Varotari the Elder	/guid/9202a8c04000641f8000000006c4b387			Painting	
Boris Becker	/guid/9202a8c04000641f800000000763ade1	Untitled, 1455,Untitled, 1471			
Lodovico Bertucci	/guid/9202a8c04000641f8000000005abdee0			Painting	
Luigi Loir	/guid/9202a8c04000641f800000000765418d	The Boathouse			
Cesar Legaspi	/guid/9202a8c04000641f8000000005ab7d46			Painting	
Todd Eberle	/guid/9202a8c04000641f800000000763b71d	Herzog & de Meuron, Prada Aoyama Tokyo,Herzog & de Meuron, Prada Aoyama Tokyo			
Edward Clifford	/guid/9202a8c04000641f8000000006b8979a			Painting	
Alayna Magnan	/guid/9202a8c04000641f800000000736a722			Painting	
Paul sepuya	/guid/9202a8c04000641f80000000073494f9				
EC Bell	/guid/9202a8c04000641f8000000006b5314f				
Marcantonio Bellavia	/guid/9202a8c04000641f8000000005aab932			Painting	
Ludovico Lipparini	/guid/9202a8c04000641f8000000006b15a6f			Painting	
Herbert Bayer	/guid/9202a8c04000641f800000000763b12f	The Bridge, from the Architectural series,Blue Movement			
Carving attributed to Samuel McIntire	/guid/9202a8c04000641f8000000007653aa7	Side chair (one of a pair)			
Francesco Monti	/guid/9202a8c04000641f8000000005ad4832			Painting	
Paul Wonner	/guid/9202a8c04000641f800000000763c14a	The Newspaper,Dutch Still Life with Lemon Tart and Engagement Calendar,Landscape			
Louis Pohl	/guid/9202a8c04000641f8000000005a98035			Painting	
Tadanori Yokoo	/guid/9202a8c04000641f800000000763c917	Balancing Act,√Ä la Maison de M. Cive√ßawa			
Lorser Feitelson	/guid/9202a8c04000641f800000000763ce83	Magical Space Forms,Genesis First Version,Magical Forms			
Antonio Bruno	/guid/9202a8c04000641f8000000006bbb938			Painting	
Luca Cattapani	/guid/9202a8c04000641f8000000006be6280			Painting	
Pierre Jean David d'Angers	/guid/9202a8c04000641f800000000765415f	A Portrait of Mademoiselle Jubin			
Maria Cosway	/guid/9202a8c04000641f8000000005bd6adb				
Steve McQueen	/guid/9202a8c04000641f800000000763c210	Drumroll,Girls, Tricky,Exodus	Contemporary art		
Cinelli	/guid/9202a8c04000641f800000000763c3a8	Cinelli Racing Bike			
Beth Edwards	/guid/9202a8c04000641f8000000006af2940			Painting	
Anton Giuseppe Barbazza	/guid/9202a8c04000641f8000000005aa0a8e			Painting	
Chris Burden	/guid/9202a8c04000641f800000000763be68	Medusa's Head,The Atomic Alphabet			
Paul L√°szl√≥	/guid/9202a8c04000641f800000000763bcac	McCullough Chainsaw Factory Chair			
Anne Ryan	/guid/9202a8c04000641f8000000006bd0f16			Painting	
Robert Vickers	/guid/9202a8c04000641f8000000006ba2b9e				
Pietro Bettelini	/guid/9202a8c04000641f8000000006bc0d94				
Girolamo Campagna (Workshop of)	/guid/9202a8c04000641f80000000076538d3	Aphrodite			
Sori Yanagi	/guid/9202a8c04000641f800000000763b2d0	Butterfly Stool			
Camillo Tinti	/guid/9202a8c04000641f8000000006c0f6ce				
Ernest Briggs	/guid/9202a8c04000641f800000000763b9a9	Totem Figure,Untitled,Deep Yellow,Untitled			
Wes Wilson	/guid/9202a8c04000641f800000000763bbd9	Otis Rush & His Chicago Blues Band; Grateful Dead, Fillmore Auditorium, Feb...			
Hidenori Hara	/guid/9202a8c04000641f8000000006bb818c				
Diango Hernandez	/guid/9202a8c04000641f8000000006c42ed0		Contemporary art		
Akemi Matsunae	/guid/9202a8c04000641f8000000006ee54d9				
Marco Mazzi	/guid/9202a8c04000641f80000000076aa2de				
Robert MacPherson	/guid/9202a8c04000641f800000000763b6c9	Arch of Titus, from the temple of Venus and Rome,Arch of Titus, no. 28, 1909,The Campagna near Rome,Cloaca Maxima, Rome,Theatro di Marcello a Roma,Rocca Pia, Tivoli,Roman Forum from the Tabularium			
Susan Hiller	/guid/9202a8c04000641f8000000006ef9173		Contemporary art		
Joel Sternfeld	/guid/9202a8c04000641f800000000763c0f6	Page, Arizona, August 1983,Wet n? Wild Aquatic Theme Park, Orlando, Florida, September 1980,Abandoned Freighter, Homer, Alaska July, 1984,Canyon Country, California, June 1983			
Carlo Carove	/guid/9202a8c04000641f800000000d351c7e	Bathsheba	Baroque	Sculpture	
Daniel Boemle	/guid/9202a8c04000641f80000000055c727f				
Hector Hyppolite	/guid/9202a8c04000641f8000000004698ac0				
William Seguier	/guid/9202a8c04000641f80000000047496fc				
Henry-Robert Brésil	/guid/9202a8c04000641f800000000467513a				
Rob Erdle	/guid/9202a8c04000641f8000000004777b5f		Contemporary art		
Felix de la Concha	/guid/9202a8c04000641f8000000004781fd0			Painting	
Pieter Bartholomeusz Barbiers	/guid/9202a8c04000641f800000000460e33c				
Jacob Adriaensz Backer	/guid/9202a8c04000641f800000000460d751	Portrait of Johannes Lutma	Baroque	Painting	
Nick Whittle	/guid/9202a8c04000641f8000000004607692				
Robert McGinnis	/guid/9202a8c04000641f8000000004787bd0				
Benozzo di Filipuccio	/guid/9202a8c04000641f800000000480623d				
Susanna Drury	/guid/9202a8c04000641f800000000560209b			Painting	
Anat Goren	/guid/9202a8c04000641f80000000054f7a7c			Sculpture,Painting	
E. Ambrose Webster	/guid/9202a8c04000641f800000000557e17f				
Olga Lehmann	/guid/9202a8c04000641f8000000005584549			Painting	
Eldzier Cortor	/guid/9202a8c04000641f800000000559d670				
Dana Frankfort	/guid/9202a8c04000641f800000000472043e			Painting	
Marc-Charles-Gabriel Gleyre	/guid/9202a8c04000641f80000000002292b1		Academic art	Painting	
M. Alison Atkins	/guid/9202a8c04000641f800000000055df4c				
Salvatore Rosa	/guid/9202a8c04000641f800000000033f2ea	Polycrates Receiving the Fish,The Crucifixion of Polycrates,Self-Portrait	Baroque	Painting,Printmaking	
Amelie Chabannes	/guid/9202a8c04000641f8000000000bf2b5a				
Zahara Schatz	/guid/9202a8c04000641f80000000008ebeb7			Painting	
U-Jin	/guid/9202a8c04000641f8000000000769f8d				
Fernand Leduc	/guid/9202a8c04000641f800000000083c807			Painting	
Lawrence Alma-Tadema	/guid/9202a8c04000641f8000000000038fd8	The Roses of Heliogabalus,Spring	Romanticism,Academic art	Painting	
Robert Guinan	/guid/9202a8c04000641f8000000000ba5033				
Antonio Canova	/guid/9202a8c04000641f8000000000006dc4	Napoleon as Mars the Peacemaker,Psyche Revived by Cupid's Kiss,Paris,Head of Medusa,Bust of Paris,The Three Graces,Perseus with the Head of the Gorgon Medusa			
Robert Colquhoun	/guid/9202a8c04000641f80000000009efdb8			Painting	
John Wright Oakes	/guid/9202a8c04000641f80000000004064b6				
Fra Diamante	/guid/9202a8c04000641f800000000038a96e			Painting	
Ilya Yefimovich Repin	/guid/9202a8c04000641f8000000000303215	The Surgeon Evgueni Vasilievich Pavlov in the Operating Theater,Seeing off a Recruit,Arrest of a Propagandist,Ivan the Terrible and his Son,Portrait of Leonid Nikolayevich Andreyev,They Did Not Expect Him,Choosing a Bride for the Grand Duke,Demonstration on October 17, 1905,Reply of the Zaporozhian Cossacks,Portrait of Vsevolod Mikhailovich Garshin,Self-Portrait,Summer Landscape,Portrait of Alexey Bogolyubov	Realism	Painting,Sculpture	
Käthe Kollwitz	/guid/9202a8c04000641f8000000000235343		Expressionism	Painting	
Joseph von Führich	/guid/9202a8c04000641f8000000000490eee			Painting	
Joseph DeCamp	/guid/9202a8c04000641f800000000053439a		American Impressionism	Painting	
Louis Eilshemius	/guid/9202a8c04000641f80000000005f9d3b			Painting	
Neon Park	/guid/9202a8c04000641f80000000005f82cf			Painting	
David Jones	/guid/9202a8c04000641f800000000006df9b	Untitled		Painting	
Lorenzo Lippi	/guid/9202a8c04000641f80000000007e3afd			Painting	
Adolf Seel	/guid/9202a8c04000641f8000000000b98266			Painting	
John Hejduk	/guid/9202a8c04000641f800000000092e1a8	Diamond House B, Projection,13 Watchtowers of Cannaregio (Composite Sketch),13 Watchtowers of Cannaregio (Tower Model)			
Françoise Gilot	/guid/9202a8c04000641f800000000090160d			Painting	
Gustave Moreau	/guid/9202a8c04000641f800000000007de3d	The Martyred St. Sebastian,Hercules and the Lernaean Hydra,Zeus and Semele,Thracian Girl Carrying the Head of Orpheus on his Lyre,Oedipus and the Sphinx,Galatée	Symbolism	Painting	
Cornelius Krieghoff	/guid/9202a8c04000641f80000000001ddf56			Painting	
Bruno Amadio	/guid/9202a8c04000641f80000000006ed821	The Crying Boy			
Mathew Brady	/guid/9202a8c04000641f8000000000246b65	Portrait of John Wilkes Booth,View of Richmond, Virginia,Southern Express Office, Richmond, Va.,Untitled (Portrait of a Brother and Sister),Fort Darling, James River, Drewry Bluff, Virginia with Confederate Ram...,Untitled [Two Women and a Man]			
Cosimo Tura	/guid/9202a8c04000641f80000000008d5264		Renaissance	Painting	
William Dickson	/guid/9202a8c04000641f8000000000040638			Painting	
Charlotte de Rothschild	/guid/9202a8c04000641f8000000000bae13a			Painting	
Yoichi Takahashi	/guid/9202a8c04000641f8000000000898684				
James C. Christensen	/guid/9202a8c04000641f80000000003de2f3			Painting	
Jean-Baptiste Santerre	/guid/9202a8c04000641f800000000089a12d			Painting	
Fiona Banner	/guid/9202a8c04000641f8000000000a8606d				
Rick Timmons	/guid/9202a8c04000641f8000000000b560df				
John Byrne	/guid/9202a8c04000641f8000000000448b2c	Self Portrait		Painting	
Jiro Kuwata	/guid/9202a8c04000641f800000000067a5af				
Adriaen Brouwer	/guid/9202a8c04000641f800000000034966a		Baroque	Painting	
Daniel Martin Diaz	/guid/9202a8c04000641f8000000000b899f0		Outsider Art	Painting	
Branwell Brontë	/guid/9202a8c04000641f80000000003769ae	Portrait of Emily Bronte		Painting	
Adamson-Eric	/guid/9202a8c04000641f8000000000ab5524				
Oton Gliha	/guid/9202a8c04000641f80000000003ed22a			Painting	
John Carl Doemling	/guid/9202a8c04000641f80000000009e5b0b			Painting	
José Malhoa	/guid/9202a8c04000641f80000000005fd65e				
Jean-Paul Laurens	/guid/9202a8c04000641f800000000053fb3c	L'Excommunication de Robert le Pieux	Academic art	Painting	
Kristjan Raud	/guid/9202a8c04000641f80000000007781d7				
Joanne Greenbaum	/guid/9202a8c04000641f8000000000ab78de				
David Roberts	/guid/9202a8c04000641f8000000000208aab	The Gateway to the Great Temple at Baalbec,Edinburgh from the Calton Hill,Departure of the Israelites,A View in Cairo		Painting	
André Buzin	/guid/9202a8c04000641f80000000008ac056				
Adélaïde Labille-Guiard	/guid/9202a8c04000641f80000000005fa3b5		Rococo,Neoclassicism	Painting	
Manuel Ortiz de Zárate	/guid/9202a8c04000641f8000000000456ddd			Painting	
Tatsuo Yoshida	/guid/9202a8c04000641f8000000000530ee2				
Emil Nolde	/guid/9202a8c04000641f8000000000061bca	Figure and Flowers,Blue and Violet Flowers,Red-Haired Girl,Christ and the Children,Junger F√ºrst und T√§nzerinnen (Young Prince and Dancers)	Expressionism,German Expressionism,Die Brücke	Painting,Printmaking	
Suehiro Maruo	/guid/9202a8c04000641f80000000007a85b5				
James MacIntosh Patrick	/guid/9202a8c04000641f8000000000a3e480				
Guy Tarrant	/guid/9202a8c04000641f8000000000a2378e				
Emile van Marcke	/guid/9202a8c04000641f8000000000a6787a				
Werner Otto Leuenberger	/guid/9202a8c04000641f8000000000be557a			Painting	
Sophie Gengembre Anderson	/guid/9202a8c04000641f800000000070e896			Painting	
Obed Gómez	/guid/9202a8c04000641f80000000008e63ba				
George Biddle	/guid/9202a8c04000641f8000000000bb5e84			Painting	
Victor Weisz	/guid/9202a8c04000641f800000000072d18a				
Johannes Hinderikus Egenberger	/guid/9202a8c04000641f800000000be07c28	The bravery of Grote Pier			
Kathleen Munn	/guid/9202a8c04000641f800000000bec6c19				
Stephen Mopope	/guid/9202a8c04000641f800000000bee7ea8				
Walter Dendy Sadler	/guid/9202a8c04000641f800000000c3edf04				
Todd Bratrud	/guid/9202a8c04000641f800000000c413c5c				
Samuel Raven	/guid/9202a8c04000641f800000000cc1d51f	Crib and Rosa			
Rose Hilton	/guid/9202a8c04000641f800000000c3f9118				
Zygmunt Vogel	/guid/9202a8c04000641f800000000af13330				
Gerard Houckgeest	/guid/9202a8c04000641f8000000009d8ee7f	Ambulatory of the New Church in Delft	Baroque	Painting	
Peter Flinsch	/guid/9202a8c04000641f800000000b53cdc7				
Steven Assael	/guid/9202a8c04000641f800000000b3f5822			Painting	
Isaac Master	/guid/9202a8c04000641f8000000009ed7c6c				
Louis Boullogne	/guid/9202a8c04000641f800000000a220b07				
Miguel Jaume y Bosch	/guid/9202a8c04000641f800000000ab0dcec				
Gunnlaugur Scheving	/guid/9202a8c04000641f8000000009eda4da				
Rolland Golden Artist	/guid/9202a8c04000641f800000000be87228				
Pierre Blasse	/guid/9202a8c04000641f800000000ab58199	Saint Mammes giving himself up to the court of the governor of Cappadocia			
Ladislas Kijno	/guid/9202a8c04000641f800000000b64d893				
Charles Meynier	/guid/9202a8c04000641f800000000a22366d				
Eugenijus Karpavičius	/guid/9202a8c04000641f800000000b52b7bf			Painting	
Jeffrey Gusky	/guid/9202a8c04000641f800000000aad2efb			Photography	
Ida Lorentzen	/guid/9202a8c04000641f800000000b505832				
Lambert Doomer	/guid/9202a8c04000641f8000000009d8ef73		Baroque		
Daizo	/guid/9202a8c04000641f800000000bdd2c3e		Future Pavilion		
Iba N'Diaye	/guid/9202a8c04000641f80000000046d152c			Painting	
Hendrik Andriessens	/guid/9202a8c04000641f80000000057c865f			Painting	
Lucile Lloyd	/guid/9202a8c04000641f8000000004699009				
Ami James	/guid/9202a8c04000641f8000000004779a82				
Stefan Baumann	/guid/9202a8c04000641f80000000056d496a				
Gluck	/guid/9202a8c04000641f800000000467c2f5			Painting	
John Frederick Herring, Jr.	/guid/9202a8c04000641f8000000005705b33			Painting	
Emma Crewe	/guid/9202a8c04000641f8000000005702db2			Painting	
Dino Valls	/guid/9202a8c04000641f800000000463ae7c			Painting	
Yuuko Kohara	/guid/9202a8c04000641f80000000055904ba				
Juan Bautista Martínez del Mazo	/guid/9202a8c04000641f8000000004665493	Infanta Margarita Terésa of Spain in mourning dress	Baroque	Painting	
Sharon Grace	/guid/9202a8c04000641f80000000055f98a6				
Tim Biskup	/guid/9202a8c04000641f80000000055cbb9e				
Veneziano Paolo	/guid/9202a8c04000641f8000000005726f2f				
Camillo Procaccini	/guid/9202a8c04000641f800000000469b0a8			Painting	
Lazzaro Bastiani	/guid/9202a8c04000641f8000000005795d21			Painting	
E. J. Hughes	/guid/9202a8c04000641f8000000004789f40				
Karen Kilimnik	/guid/9202a8c04000641f80000000056980d5			Installation art,Painting	
Helen Hyde	/guid/9202a8c04000641f80000000056b7f44				
Julie Ault	/guid/9202a8c04000641f80000000047a3118				
Steven Townsend	/guid/9202a8c04000641f800000000480215e				
Bartolomeo Cesi	/guid/9202a8c04000641f800000000470b1f1		Baroque	Painting	
Louise Noack Gray	/guid/9202a8c04000641f80000000047ab0f3			Painting	
John Haley Bellamy	/guid/9202a8c04000641f800000000478b9db				
Dodge MacKnight	/guid/9202a8c04000641f80000000046ca51b				
Sven Ljungberg	/guid/9202a8c04000641f80000000047c1d74			Painting	
Jim Nutt	/guid/9202a8c04000641f80000000055978d0				
Luigi Pellegrini Scaramuccia	/guid/9202a8c04000641f800000000572a9c5			Painting	
